Raw noise,Kalman filtered output
1.1199724359603607,1.0025825768993424
1.2315403241461707,1.0075112172510354
1.437460114375229,1.0167664772674074
0.731895931582139,1.0106342346009927
0.5740291398567269,1.001235690487124
3.296424705218416,1.0506428904128466
1.3111849537662823,1.0562514279801418
0.35350623088082056,1.0411238405670449
1.1002819857822126,1.0423973035755905
0.3313974101837161,1.027092022113143
0.37834211549863883,1.0131267599355314
1.1812992331626668,1.0167469110226126
1.1907643959128686,1.0204928842785672
0.5245331583021156,1.0098166475158648
1.2268610314795088,1.0144888358203659
2.0107106719826198,1.0359339242700425
2.1343522143086306,1.0595789363843762
1.6457165398818618,1.0721963799038916
1.0105671437475365,1.070869723156886
1.1550610454896924,1.0726820608196275
0.8846895050241279,1.0686352543347928
2.9054714333808946,1.1081757591674877
1.2519022480916007,1.1112696757588092
0.8322514131887346,1.1052634117895903
0.966900701907598,1.102284958152209
0.8090558578780658,1.0959727857392627
1.5228091574553062,1.1051610442302147
0.9885359185988011,1.1026505229348222
1.2514219122779384,1.1058530381653002
1.9873392732158441,1.1248282800157032
0.6148139773910078,1.113849498550201
1.791718980317989,1.1284416008974527
1.5341079315982395,1.137174144219779
0.7809799133502258,1.129506558036677
0.5056961944002526,1.1160781549055603
1.4583268344786018,1.1234455433112422
2.4538574291010957,1.1520845467235483
0.6757522673974515,1.1418308185971549
0.16733103561393034,1.1208533281611168
1.4448419946103472,1.127827643877245
1.2933360609741609,1.1313904473763958
2.0776007177703235,1.1517589659171652
2.168530846931715,1.1736464232384178
2.7617955520173116,1.2078335864802336
2.0964050678693753,1.2269613483105284
0.6685591607806027,1.2149409489703538
1.9040889641643004,1.2297758377514367
1.471217474570161,1.234973211538141
0.24752626316812382,1.2137170149978864
1.5818244833156756,1.2216410505194044
1.0764965187287951,1.2185166085434813
2.0019245169040962,1.235380575259659
1.6716424402021326,1.2447717308650743
0.5565185011522967,1.2299561036109832
2.3018776620358556,1.2530307359841213
0.37841129057852096,1.2342033115233353
1.4397570552828092,1.2386281474946743
1.7873163891314483,1.2504394403674817
0.6900115342925471,1.2383754345615634
1.46619144986787,1.2432794975133625
0.6751406890387971,1.2310495035931663
1.1969015940610117,1.230314421391887
1.1430466830152266,1.2284358595090235
0.6975151473101501,1.2170070379157014
1.3962590074985193,1.2208656908812807
2.5245379442441283,1.2489290857677608
1.6070294305393658,1.2566377037569736
1.3093649586688254,1.2577727327276789
1.4555790457179834,1.2620307942597597
1.8675486713459661,1.2750654256647465
0.9684206637714116,1.268464462101485
1.732365193646412,1.2784505835241742
1.3318921864744595,1.279600989849914
2.248222323476607,1.300451938323287
1.687073345413325,1.3087745126442076
0.33790741352434917,1.287875220882332
1.2246390286159283,1.2865139721251297
1.713490669496361,1.2957052513249019
1.6863405728553806,1.3041142308490414
0.33150021430800425,1.2831773342111716
2.059992365357281,1.2998993798914207
2.3562282381345265,1.3226383572704308
1.751946174790547,1.3318798171387698
1.4350575026563768,1.3341008632066635
2.505586801850607,1.359318760124635
0.9921694740832394,1.3514153508360727
2.3415708867373453,1.3727298535658456
0.9042154782374952,1.3626444169149419
1.551026904152064,1.366699617227287
2.0083657154500196,1.3805123903788525
1.3567935576487533,1.380001808852373
2.1991987883421036,1.3976361861016626
1.5474384463485507,1.4008608922909302
0.9484092502905286,1.3911212287645027
1.7706374405745906,1.3992908536762658
0.21231812730629276,1.3737395816800433
1.3465686622304396,1.3731546890891517
1.6842729416667928,1.379851950886322
1.0763013401028816,1.3733175933156414
1.0214277458341683,1.3657426650919697
1.4520533562911442,1.367600625176492
0.8385301480345285,1.3562116325178588
0.8077900230683812,1.3444060792811774
2.2282769259013717,1.3634326532788723
0.5749986866556043,1.3464604935276865
0.4847982710370759,1.3279119916736812
0.9055015139262441,1.318819006829803
0.9808984424603385,1.3115447872445503
1.2048717009376932,1.30924849771544
0.3378167881396488,1.2883370519124386
1.764407621248672,1.2985851463599896
0.9708651432674473,1.2915305083286432
0.060522510529532815,1.2650313146382515
0.8417028002237644,1.2559185677526168
0.756049585663378,1.245158178705686
0.6187145226971391,1.2316730902201791
2.503879629850812,1.2590591409754375
0.9761906855417303,1.2529699961422265
0.3962118868110549,1.2345270622818685
2.6695205979311614,1.265417334086452
2.2331636897255223,1.2862494474172343
1.4911772194943607,1.2906608084599904
0.8039180158856023,1.2801829792656299
0.7632827513419439,1.2690559684884077
0.9407216229964404,1.261988105865293
2.8315239393791476,1.2957745915182333
1.020612601386648,1.289851339284481
0.9163655716212381,1.2818115282388927
0.8679743178064069,1.2729030951376064
0.9947565925938516,1.2669155970397956
1.0670828869992934,1.262613914436184
0.7165370219295578,1.2508588345583507
2.4194712819541646,1.2760148755003349
1.3278213467293283,1.277130083295871
0.8268892691192905,1.2674380109750443
1.088523200109137,1.2635866158292028
0.8229659629219637,1.2541016311286557
0.7350200645953131,1.2429276639430065
1.0380779122777388,1.2385179824003099
1.308105995805024,1.2400159631193937
